dc_id,retailer_id,distance_km,cost_nonrefrig_per_unit,refrig_premium_per_unit,total_cost_refrig_per_unit,emit_nonrefrig_kgco2_per_unit,emit_refrig_kgco2_per_unit,travel_time_hrs,decay_nonrefrig,decay_refrig
D046,R458,862.36,34.4944,24.1461,58.6405,0.053466,0.090548,21.56,0.2145,0.0243
D046,R459,904.51,36.1804,25.3263,61.5067,0.05608,0.094974,22.61,0.2162,0.0245
D046,R460,817.97,32.7188,22.9032,55.622,0.050714,0.085887,20.45,0.2127,0.0241
D046,R461,913.92,36.5568,25.5898,62.1466,0.056663,0.095962,22.85,0.2166,0.0246
D046,R462,852.4,34.096,23.8672,57.9632,0.052849,0.089502,21.31,0.2141,0.0243
D046,R463,821.47,32.8588,23.0012,55.86,0.050931,0.086254,20.54,0.2129,0.0241
D046,R464,858.85,34.354,24.0478,58.4018,0.053249,0.090179,21.47,0.2144,0.0243
D046,R465,908.35,36.334,25.4338,61.7678,0.056318,0.095377,22.71,0.2163,0.0245
D046,R466,962.84,38.5136,26.9595,65.4731,0.059696,0.101098,24.07,0.2185,0.0248
D046,R467,965.87,38.6348,27.0444,65.6792,0.059884,0.101416,24.15,0.2186,0.0248
D046,R468,936.36,37.4544,26.2181,63.6725,0.058054,0.098318,23.41,0.2175,0.0247
D046,R469,928.38,37.1352,25.9946,63.1298,0.05756,0.09748,23.21,0.2171,0.0246
D046,R470,971.23,38.8492,27.1944,66.0436,0.060216,0.101979,24.28,0.2188,0.0249
D046,R471,1081.55,43.262,30.2834,73.5454,0.067056,0.113563,27.04,0.2233,0.0254
D046,R472,1054.83,42.1932,29.5352,71.7284,0.065399,0.110757,26.37,0.2222,0.0253
D046,R473,1007.47,40.2988,28.2092,68.508,0.062463,0.105784,25.19,0.2203,0.025
D046,R474,1068.45,42.738,29.9166,72.6546,0.066244,0.112187,26.71,0.2227,0.0253
D046,R475,1045.2,41.808,29.2656,71.0736,0.064802,0.109746,26.13,0.2218,0.0252
D046,R476,1112.72,44.5088,31.1562,75.665,0.068989,0.116836,27.82,0.2245,0.0256
D046,R477,1164.89,46.5956,32.6169,79.2125,0.072223,0.122313,29.12,0.2266,0.0258
D046,R478,1139.66,45.5864,31.9105,77.4969,0.070659,0.119664,28.49,0.2256,0.0257
D046,R479,1149.78,45.9912,32.1938,78.185,0.071286,0.120727,28.74,0.226,0.0257
D046,R480,1100.65,44.026,30.8182,74.8442,0.06824,0.115568,27.52,0.224,0.0255
D046,R481,993.75,39.75,27.825,67.575,0.061613,0.104344,24.84,0.2198,0.025
D046,R482,1040.31,41.6124,29.1287,70.7411,0.064499,0.109233,26.01,0.2216,0.0252
D046,R483,1005.23,40.2092,28.1464,68.3556,0.062324,0.105549,25.13,0.2202,0.025
D046,R484,972.75,38.91,27.237,66.147,0.060311,0.102139,24.32,0.2189,0.0249
D046,R485,1039.85,41.594,29.1158,70.7098,0.064471,0.109184,26.0,0.2216,0.0252
D046,R486,997.48,39.8992,27.9294,67.8286,0.061844,0.104735,24.94,0.2199,0.025
D046,R487,937.32,37.4928,26.245,63.7378,0.058114,0.098419,23.43,0.2175,0.0247
D046,R488,991.31,39.6524,27.7567,67.4091,0.061461,0.104088,24.78,0.2197,0.025
D046,R489,967.21,38.6884,27.0819,65.7703,0.059967,0.101557,24.18,0.2187,0.0248
D046,R490,970.85,38.834,27.1838,66.0178,0.060193,0.101939,24.27,0.2188,0.0249
D046,R491,801.4,32.056,22.4392,54.4952,0.049687,0.084147,20.04,0.2121,0.024
D046,R492,823.36,32.9344,23.0541,55.9885,0.051048,0.086453,20.58,0.2129,0.0241
D046,R493,846.53,33.8612,23.7028,57.564,0.052485,0.088886,21.16,0.2139,0.0242
D046,R494,867.06,34.6824,24.2777,58.9601,0.053758,0.091041,21.68,0.2147,0.0243
D046,R495,808.45,32.338,22.6366,54.9746,0.050124,0.084887,20.21,0.2123,0.024
D046,R496,757.46,30.2984,21.2089,51.5073,0.046963,0.079533,18.94,0.2103,0.0238
D046,R497,788.76,31.5504,22.0853,53.6357,0.048903,0.08282,19.72,0.2116,0.0239
D046,R498,708.35,28.334,19.8338,48.1678,0.043918,0.074377,17.71,0.2083,0.0235
D046,R499,741.48,29.6592,20.7614,50.4206,0.045972,0.077855,18.54,0.2097,0.0237
D046,R500,743.82,29.7528,20.827,50.5798,0.046117,0.078101,18.6,0.2098,0.0237
D047,R001,399.41,15.9764,11.1835,27.1599,0.024763,0.041938,9.99,0.196,0.022
D047,R002,407.41,16.2964,11.4075,27.7039,0.025259,0.042778,10.19,0.1963,0.022
D047,R003,424.75,16.99,11.893,28.883,0.026335,0.044599,10.62,0.197,0.0221
D047,R004,438.1,17.524,12.2668,29.7908,0.027162,0.046001,10.95,0.1975,0.0222
D047,R005,413.53,16.5412,11.5788,28.12,0.025639,0.043421,10.34,0.1965,0.0221
D047,R006,523.43,20.9372,14.656,35.5932,0.032453,0.05496,13.09,0.2009,0.0226
D047,R007,506.83,20.2732,14.1912,34.4644,0.031423,0.053217,12.67,0.2003,0.0225
D047,R008,481.26,19.2504,13.4753,32.7257,0.029838,0.050532,12.03,0.1993,0.0224
D047,R009,514.52,20.5808,14.4066,34.9874,0.0319,0.054025,12.86,0.2006,0.0226
D047,R010,520.49,20.8196,14.5737,35.3933,0.03227,0.054651,13.01,0.2008,0.0226
D047,R011,888.26,35.5304,24.8713,60.4017,0.055072,0.093267,22.21,0.2155,0.0244
D047,R012,912.9,36.516,25.5612,62.0772,0.0566,0.095854,22.82,0.2165,0.0246
D047,R013,835.8,33.432,23.4024,56.8344,0.05182,0.087759,20.89,0.2134,0.0242
D047,R014,872.5,34.9,24.43,59.33,0.054095,0.091612,21.81,0.2149,0.0244
D047,R015,831.66,33.2664,23.2865,56.5529,0.051563,0.087324,20.79,0.2133,0.0242
D047,R016,365.11,14.6044,10.2231,24.8275,0.022637,0.038337,9.13,0.1946,0.0218
D047,R017,442.86,17.7144,12.4001,30.1145,0.027457,0.0465,11.07,0.1977,0.0222
D047,R018,375.17,15.0068,10.5048,25.5116,0.023261,0.039393,9.38,0.195,0.0219
D047,R019,400.77,16.0308,11.2216,27.2524,0.024848,0.042081,10.02,0.196,0.022
D047,R020,374.0,14.96,10.472,25.432,0.023188,0.03927,9.35,0.195,0.0219
D047,R021,501.88,20.0752,14.0526,34.1278,0.031117,0.052697,12.55,0.2001,0.0225
D047,R022,550.38,22.0152,15.4106,37.4258,0.034124,0.05779,13.76,0.202,0.0228
D047,R023,581.57,23.2628,16.284,39.5468,0.036057,0.061065,14.54,0.2033,0.0229
D047,R024,594.67,23.7868,16.6508,40.4376,0.03687,0.06244,14.87,0.2038,0.023
D047,R025,564.15,22.566,15.7962,38.3622,0.034977,0.059236,14.1,0.2026,0.0228
D047,R026,660.76,26.4304,18.5013,44.9317,0.040967,0.06938,16.52,0.2064,0.0233
D047,R027,676.28,27.0512,18.9358,45.987,0.041929,0.071009,16.91,0.2071,0.0234
D047,R028,685.07,27.4028,19.182,46.5848,0.042474,0.071932,17.13,0.2074,0.0234
D047,R029,736.48,29.4592,20.6214,50.0806,0.045662,0.07733,18.41,0.2095,0.0237
D047,R030,763.78,30.5512,21.3858,51.937,0.047354,0.080197,19.09,0.2106,0.0238
D047,R031,737.2,29.488,20.6416,50.1296,0.045706,0.077406,18.43,0.2095,0.0237
D047,R032,790.24,31.6096,22.1267,53.7363,0.048995,0.082975,19.76,0.2116,0.024
D047,R033,741.68,29.6672,20.767,50.4342,0.045984,0.077876,18.54,0.2097,0.0237
D047,R034,779.4,31.176,21.8232,52.9992,0.048323,0.081837,19.48,0.2112,0.0239
D047,R035,756.6,30.264,21.1848,51.4488,0.046909,0.079443,18.91,0.2103,0.0238
D047,R036,748.95,29.958,20.9706,50.9286,0.046435,0.07864,18.72,0.21,0.0237
D047,R037,676.43,27.0572,18.94,45.9972,0.041939,0.071025,16.91,0.2071,0.0234
D047,R038,713.37,28.5348,19.9744,48.5092,0.044229,0.074904,17.83,0.2085,0.0236
D047,R039,758.14,30.3256,21.2279,51.5535,0.047005,0.079605,18.95,0.2103,0.0238
D047,R040,733.69,29.3476,20.5433,49.8909,0.045489,0.077037,18.34,0.2093,0.0237
D047,R041,1142.05,45.682,31.9774,77.6594,0.070807,0.119915,28.55,0.2257,0.0257
D047,R042,1144.75,45.79,32.053,77.843,0.070975,0.120199,28.62,0.2258,0.0257
D047,R043,1111.52,44.4608,31.1226,75.5834,0.068914,0.11671,27.79,0.2245,0.0256
D047,R044,1102.49,44.0996,30.8697,74.9693,0.068354,0.115761,27.56,0.2241,0.0255
D047,R045,1106.8,44.272,30.9904,75.2624,0.068622,0.116214,27.67,0.2243,0.0255
D047,R046,1042.35,41.694,29.1858,70.8798,0.064626,0.109447,26.06,0.2217,0.0252
D047,R047,1118.83,44.7532,31.3272,76.0804,0.069367,0.117477,27.97,0.2248,0.0256
D047,R048,1062.94,42.5176,29.7623,72.2799,0.065902,0.111609,26.57,0.2225,0.0253
D047,R049,1033.78,41.3512,28.9458,70.297,0.064094,0.108547,25.84,0.2214,0.0252
D047,R050,1101.99,44.0796,30.8557,74.9353,0.068323,0.115709,27.55,0.2241,0.0255
D047,R051,898.46,35.9384,25.1569,61.0953,0.055705,0.094338,22.46,0.2159,0.0245
D047,R052,925.44,37.0176,25.9123,62.9299,0.057377,0.097171,23.14,0.217,0.0246
D047,R053,902.79,36.1116,25.2781,61.3897,0.055973,0.094793,22.57,0.2161,0.0245
D047,R054,830.42,33.2168,23.2518,56.4686,0.051486,0.087194,20.76,0.2132,0.0242
D047,R055,941.14,37.6456,26.3519,63.9975,0.058351,0.09882,23.53,0.2176,0.0247
D047,R056,1318.71,52.7484,36.9239,89.6723,0.08176,0.138465,32.97,0.2327,0.0266
D047,R057,1334.69,53.3876,37.3713,90.7589,0.082751,0.140142,33.37,0.2334,0.0267
D047,R058,1274.12,50.9648,35.6754,86.6402,0.078995,0.133783,31.85,0.231,0.0264
D047,R059,1232.76,49.3104,34.5173,83.8277,0.076431,0.12944,30.82,0.2293,0.0262
D047,R060,1283.53,51.3412,35.9388,87.28,0.079579,0.134771,32.09,0.2313,0.0264
D047,R061,1141.42,45.6568,31.9598,77.6166,0.070768,0.119849,28.54,0.2257,0.0257
D047,R062,1234.93,49.3972,34.578,83.9752,0.076566,0.129668,30.87,0.2294,0.0262
D047,R063,1199.03,47.9612,33.5728,81.534,0.07434,0.125898,29.98,0.228,0.026
D047,R064,1192.99,47.7196,33.4037,81.1233,0.073965,0.125264,29.82,0.2277,0.026
D047,R065,1184.44,47.3776,33.1643,80.5419,0.073435,0.124366,29.61,0.2274,0.0259
D047,R066,1036.89,41.4756,29.0329,70.5085,0.064287,0.108873,25.92,0.2215,0.0252
D047,R067,1056.04,42.2416,29.5691,71.8107,0.065474,0.110884,26.4,0.2222,0.0253
D047,R068,1069.55,42.782,29.9474,72.7294,0.066312,0.112303,26.74,0.2228,0.0253
D047,R069,1020.19,40.8076,28.5653,69.3729,0.063252,0.10712,25.5,0.2208,0.0251
D047,R070,1029.38,41.1752,28.8226,69.9978,0.063822,0.108085,25.73,0.2212,0.0251
D047,R071,1041.79,41.6716,29.1701,70.8417,0.064591,0.109388,26.04,0.2217,0.0252
D047,R072,1107.51,44.3004,31.0103,75.3107,0.068666,0.116289,27.69,0.2243,0.0255
D047,R073,1124.81,44.9924,31.4947,76.4871,0.069738,0.118105,28.12,0.225,0.0256
D047,R074,1144.5,45.78,32.046,77.826,0.070959,0.120173,28.61,0.2258,0.0257
D047,R075,1043.0,41.72,29.204,70.924,0.064666,0.109515,26.07,0.2217,0.0252
D047,R076,1334.75,53.39,37.373,90.763,0.082755,0.140149,33.37,0.2334,0.0267
D047,R077,1386.67,55.4668,38.8268,94.2936,0.085974,0.1456,34.67,0.2355,0.0269
D047,R078,1396.96,55.8784,39.1149,94.9933,0.086612,0.146681,34.92,0.2359,0.027
D047,R079,1339.99,53.5996,37.5197,91.1193,0.083079,0.140699,33.5,0.2336,0.0267
D047,R080,1370.44,54.8176,38.3723,93.1899,0.084967,0.143896,34.26,0.2348,0.0269
D047,R081,998.11,39.9244,27.9471,67.8715,0.061883,0.104802,24.95,0.2199,0.025
D047,R082,1002.34,40.0936,28.0655,68.1591,0.062145,0.105246,25.06,0.2201,0.025
D047,R083,919.01,36.7604,25.7323,62.4927,0.056979,0.096496,22.98,0.2168,0.0246
D047,R084,994.29,39.7716,27.8401,67.6117,0.061646,0.1044,24.86,0.2198,0.025
D047,R085,941.81,37.6724,26.3707,64.0431,0.058392,0.09889,23.55,0.2177,0.0247
D047,R086,1074.36,42.9744,30.0821,73.0565,0.06661,0.112808,26.86,0.223,0.0254
D047,R087,1075.65,43.026,30.1182,73.1442,0.06669,0.112943,26.89,0.223,0.0254
D047,R088,1133.26,45.3304,31.7313,77.0617,0.070262,0.118992,28.33,0.2253,0.0257
D047,R089,1109.81,44.3924,31.0747,75.4671,0.068808,0.11653,27.75,0.2244,0.0255
D047,R090,1042.59,41.7036,29.1925,70.8961,0.064641,0.109472,26.06,0.2217,0.0252
D047,R091,1407.09,56.2836,39.3985,95.6821,0.08724,0.147744,35.18,0.2363,0.027
D047,R092,1400.4,56.016,39.2112,95.2272,0.086825,0.147042,35.01,0.236,0.027
D047,R093,1454.43,58.1772,40.724,98.9012,0.090175,0.152715,36.36,0.2382,0.0273
D047,R094,1467.79,58.7116,41.0981,99.8097,0.091003,0.154118,36.69,0.2387,0.0273
D047,R095,1452.65,58.106,40.6742,98.7802,0.090064,0.152528,36.32,0.2381,0.0273
D047,R096,1447.24,57.8896,40.5227,98.4123,0.089729,0.15196,36.18,0.2379,0.0272
D047,R097,1387.87,55.5148,38.8604,94.3752,0.086048,0.145726,34.7,0.2355,0.0269
D047,R098,1476.44,59.0576,41.3403,100.3979,0.091539,0.155026,36.91,0.2391,0.0274
D047,R099,1425.99,57.0396,39.9277,96.9673,0.088411,0.149729,35.65,0.237,0.0271
D047,R100,1432.57,57.3028,40.112,97.4148,0.088819,0.15042,35.81,0.2373,0.0272
D047,R101,1554.98,62.1992,43.5394,105.7386,0.096409,0.163273,38.87,0.2422,0.0278
D047,R102,1573.83,62.9532,44.0672,107.0204,0.097577,0.165252,39.35,0.243,0.0279
D047,R103,1634.07,65.3628,45.754,111.1168,0.101312,0.171577,40.85,0.2454,0.0282
D047,R104,1587.49,63.4996,44.4497,107.9493,0.098424,0.166686,39.69,0.2435,0.0279
D047,R105,1630.8,65.232,45.6624,110.8944,0.10111,0.171234,40.77,0.2452,0.0282
D047,R106,1512.1,60.484,42.3388,102.8228,0.09375,0.158771,37.8,0.2405,0.0276
D047,R107,1529.42,61.1768,42.8238,104.0006,0.094824,0.160589,38.24,0.2412,0.0276
D047,R108,1534.63,61.3852,42.9696,104.3548,0.095147,0.161136,38.37,0.2414,0.0277
D047,R109,1519.1,60.764,42.5348,103.2988,0.094184,0.159505,37.98,0.2408,0.0276
D047,R110,1498.26,59.9304,41.9513,101.8817,0.092892,0.157317,37.46,0.2399,0.0275
D047,R111,1419.41,56.7764,39.7435,96.5199,0.088003,0.149038,35.49,0.2368,0.0271
D047,R112,1399.65,55.986,39.1902,95.1762,0.086778,0.146963,34.99,0.236,0.027
D047,R113,1458.53,58.3412,40.8388,99.18,0.090429,0.153146,36.46,0.2383,0.0273
D047,R114,1392.69,55.7076,38.9953,94.7029,0.086347,0.146232,34.82,0.2357,0.027
D047,R115,1476.19,59.0476,41.3333,100.3809,0.091524,0.155,36.9,0.239,0.0274
D047,R116,1716.16,68.6464,48.0525,116.6989,0.106402,0.180197,42.9,0.2486,0.0286
D047,R117,1624.65,64.986,45.4902,110.4762,0.100728,0.170588,40.62,0.245,0.0281
D047,R118,1733.56,69.3424,48.5397,117.8821,0.107481,0.182024,43.34,0.2493,0.0287
D047,R119,1684.34,67.3736,47.1615,114.5351,0.104429,0.176856,42.11,0.2474,0.0284
D047,R120,1680.58,67.2232,47.0562,114.2794,0.104196,0.176461,42.01,0.2472,0.0284
D047,R121,1346.96,53.8784,37.7149,91.5933,0.083512,0.141431,33.67,0.2339,0.0267
D047,R122,1419.17,56.7668,39.7368,96.5036,0.087989,0.149013,35.48,0.2368,0.0271
D047,R123,1408.33,56.3332,39.4332,95.7664,0.087316,0.147875,35.21,0.2363,0.027
D047,R124,1348.24,53.9296,37.7507,91.6803,0.083591,0.141565,33.71,0.2339,0.0267
D047,R125,1363.84,54.5536,38.1875,92.7411,0.084558,0.143203,34.1,0.2346,0.0268
D047,R126,1266.29,50.6516,35.4561,86.1077,0.07851,0.13296,31.66,0.2307,0.0263
D047,R127,1281.72,51.2688,35.8882,87.157,0.079467,0.134581,32.04,0.2313,0.0264
D047,R128,1263.18,50.5272,35.369,85.8962,0.078317,0.132634,31.58,0.2305,0.0263
D047,R129,1297.62,51.9048,36.3334,88.2382,0.080452,0.13625,32.44,0.2319,0.0265
D047,R130,1215.25,48.61,34.027,82.637,0.075346,0.127601,30.38,0.2286,0.0261
D047,R131,1222.61,48.9044,34.2331,83.1375,0.075802,0.128374,30.57,0.2289,0.0261
D047,R132,1243.93,49.7572,34.83,84.5872,0.077124,0.130613,31.1,0.2298,0.0262
D047,R133,1333.18,53.3272,37.329,90.6562,0.082657,0.139984,33.33,0.2333,0.0267
D047,R134,1258.38,50.3352,35.2346,85.5698,0.07802,0.13213,31.46,0.2303,0.0263
D047,R135,1200.02,48.0008,33.6006,81.6014,0.074401,0.126002,30.0,0.228,0.026
D047,R136,864.31,34.5724,24.2007,58.7731,0.053587,0.090753,21.61,0.2146,0.0243
D047,R137,894.52,35.7808,25.0466,60.8274,0.05546,0.093925,22.36,0.2158,0.0245
D047,R138,907.74,36.3096,25.4167,61.7263,0.05628,0.095313,22.69,0.2163,0.0245
D047,R139,950.72,38.0288,26.6202,64.649,0.058945,0.099826,23.77,0.218,0.0248
D047,R140,901.26,36.0504,25.2353,61.2857,0.055878,0.094632,22.53,0.2161,0.0245
D047,R141,1063.04,42.5216,29.7651,72.2867,0.065908,0.111619,26.58,0.2225,0.0253
D047,R142,1112.2,44.488,31.1416,75.6296,0.068956,0.116781,27.8,0.2245,0.0256
D047,R143,1126.33,45.0532,31.5372,76.5904,0.069832,0.118265,28.16,0.2251,0.0256
D047,R144,1098.76,43.9504,30.7653,74.7157,0.068123,0.11537,27.47,0.224,0.0255
D047,R145,1061.71,42.4684,29.7279,72.1963,0.065826,0.11148,26.54,0.2225,0.0253
D047,R146,816.32,32.6528,22.857,55.5098,0.050612,0.085714,20.41,0.2127,0.0241
D047,R147,828.77,33.1508,23.2056,56.3564,0.051384,0.087021,20.72,0.2132,0.0241
D047,R148,826.66,33.0664,23.1465,56.2129,0.051253,0.086799,20.67,0.2131,0.0241
D047,R149,788.62,31.5448,22.0814,53.6262,0.048894,0.082805,19.72,0.2115,0.0239
D047,R150,780.53,31.2212,21.8548,53.076,0.048393,0.081956,19.51,0.2112,0.0239
D047,R151,810.93,32.4372,22.706,55.1432,0.050278,0.085148,20.27,0.2124,0.0241
D047,R152,855.78,34.2312,23.9618,58.193,0.053058,0.089857,21.39,0.2142,0.0243
D047,R153,837.9,33.516,23.4612,56.9772,0.05195,0.08798,20.95,0.2135,0.0242
D047,R154,891.13,35.6452,24.9516,60.5968,0.05525,0.093569,22.28,0.2156,0.0245
D047,R155,850.69,34.0276,23.8193,57.8469,0.052743,0.089322,21.27,0.214,0.0243
D047,R156,769.43,30.7772,21.544,52.3212,0.047705,0.08079,19.24,0.2108,0.0238
D047,R157,679.14,27.1656,19.0159,46.1815,0.042107,0.07131,16.98,0.2072,0.0234
D047,R158,732.93,29.3172,20.522,49.8392,0.045442,0.076958,18.32,0.2093,0.0237
D047,R159,667.98,26.7192,18.7034,45.4226,0.041415,0.070138,16.7,0.2067,0.0233
D047,R160,704.61,28.1844,19.7291,47.9135,0.043686,0.073984,17.62,0.2082,0.0235
D047,R161,503.22,20.1288,14.0902,34.219,0.0312,0.052838,12.58,0.2001,0.0225
D047,R162,462.1,18.484,12.9388,31.4228,0.02865,0.048521,11.55,0.1985,0.0223
D047,R163,493.1,19.724,13.8068,33.5308,0.030572,0.051776,12.33,0.1997,0.0225
D047,R164,489.53,19.5812,13.7068,33.288,0.030351,0.051401,12.24,0.1996,0.0224
D047,R165,475.03,19.0012,13.3008,32.302,0.029452,0.049878,11.88,0.199,0.0224
D047,R166,425.49,17.0196,11.9137,28.9333,0.02638,0.044676,10.64,0.197,0.0221
D047,R167,378.81,15.1524,10.6067,25.7591,0.023486,0.039775,9.47,0.1952,0.0219
D047,R168,373.97,14.9588,10.4712,25.43,0.023186,0.039267,9.35,0.195,0.0219
D047,R169,340.16,13.6064,9.5245,23.1309,0.02109,0.035717,8.5,0.1936,0.0217
D047,R170,393.22,15.7288,11.0102,26.739,0.02438,0.041288,9.83,0.1957,0.022
D047,R171,615.4,24.616,17.2312,41.8472,0.038155,0.064617,15.38,0.2046,0.0231
D047,R172,576.04,23.0416,16.1291,39.1707,0.035714,0.060484,14.4,0.203,0.0229
D047,R173,600.29,24.0116,16.8081,40.8197,0.037218,0.06303,15.01,0.204,0.023
D047,R174,631.55,25.262,17.6834,42.9454,0.039156,0.066313,15.79,0.2053,0.0232
D047,R175,596.19,23.8476,16.6933,40.5409,0.036964,0.0626,14.9,0.2038,0.023
D047,R176,719.13,28.7652,20.1356,48.9008,0.044586,0.075509,17.98,0.2088,0.0236
D047,R177,686.19,27.4476,19.2133,46.6609,0.042544,0.07205,17.15,0.2074,0.0234
D047,R178,715.94,28.6376,20.0463,48.6839,0.044388,0.075174,17.9,0.2086,0.0236
D047,R179,668.97,26.7588,18.7312,45.49,0.041476,0.070242,16.72,0.2068,0.0233
D047,R180,664.16,26.5664,18.5965,45.1629,0.041178,0.069737,16.6,0.2066,0.0233
D047,R181,639.88,25.5952,17.9166,43.5118,0.039673,0.067187,16.0,0.2056,0.0232
D047,R182,548.77,21.9508,15.3656,37.3164,0.034024,0.057621,13.72,0.202,0.0227
D047,R183,610.13,24.4052,17.0836,41.4888,0.037828,0.064064,15.25,0.2044,0.0231
D047,R184,551.81,22.0724,15.4507,37.5231,0.034212,0.05794,13.8,0.2021,0.0228
D047,R185,596.95,23.878,16.7146,40.5926,0.037011,0.06268,14.92,0.2039,0.023
D047,R186,1824.26,72.9704,51.0793,124.0497,0.113104,0.191547,45.61,0.253,0.0291
D047,R187,1785.96,71.4384,50.0069,121.4453,0.11073,0.187526,44.65,0.2514,0.0289
D047,R188,1794.4,71.776,50.2432,122.0192,0.111253,0.188412,44.86,0.2518,0.029
D047,R189,1815.52,72.6208,50.8346,123.4554,0.112562,0.19063,45.39,0.2526,0.0291
D047,R190,1799.96,71.9984,50.3989,122.3973,0.111598,0.188996,45.0,0.252,0.029
D047,R191,1782.51,71.3004,49.9103,121.2107,0.110516,0.187164,44.56,0.2513,0.0289
D047,R192,1796.41,71.8564,50.2995,122.1559,0.111377,0.188623,44.91,0.2519,0.029
D047,R193,1763.09,70.5236,49.3665,119.8901,0.109312,0.185124,44.08,0.2505,0.0288
D047,R194,1803.36,72.1344,50.4941,122.6285,0.111808,0.189353,45.08,0.2521,0.029
D047,R195,1818.04,72.7216,50.9051,123.6267,0.112718,0.190894,45.45,0.2527,0.0291
D047,R196,1755.52,70.2208,49.1546,119.3754,0.108842,0.18433,43.89,0.2502,0.0288
D047,R197,1685.84,67.4336,47.2035,114.6371,0.104522,0.177013,42.15,0.2474,0.0284
D047,R198,1684.43,67.3772,47.164,114.5412,0.104435,0.176865,42.11,0.2474,0.0284
D047,R199,1720.8,68.832,48.1824,117.0144,0.10669,0.180684,43.02,0.2488,0.0286
D047,R200,1722.91,68.9164,48.2415,117.1579,0.10682,0.180906,43.07,0.2489,0.0286
D047,R201,1617.94,64.7176,45.3023,110.0199,0.100312,0.169884,40.45,0.2447,0.0281
D047,R202,1674.13,66.9652,46.8756,113.8408,0.103796,0.175784,41.85,0.247,0.0284
D047,R203,1621.05,64.842,45.3894,110.2314,0.100505,0.17021,40.53,0.2448,0.0281
D047,R204,1695.91,67.8364,47.4855,115.3219,0.105146,0.178071,42.4,0.2478,0.0285
D047,R205,1729.98,69.1992,48.4394,117.6386,0.107259,0.181648,43.25,0.2492,0.0286
D047,R206,1861.19,74.4476,52.1133,126.5609,0.115394,0.195425,46.53,0.2544,0.0293
D047,R207,1897.4,75.896,53.1272,129.0232,0.117639,0.199227,47.44,0.2559,0.0295
D047,R208,1873.85,74.954,52.4678,127.4218,0.116179,0.196754,46.85,0.255,0.0294
D047,R209,1823.65,72.946,51.0622,124.0082,0.113066,0.191483,45.59,0.2529,0.0291
D047,R210,1878.14,75.1256,52.5879,127.7135,0.116445,0.197205,46.95,0.2551,0.0294
D047,R211,1718.69,68.7476,48.1233,116.8709,0.106559,0.180462,42.97,0.2487,0.0286
D047,R212,1756.1,70.244,49.1708,119.4148,0.108878,0.18439,43.9,0.2502,0.0288
D047,R213,1756.1,70.244,49.1708,119.4148,0.108878,0.18439,43.9,0.2502,0.0288
D047,R214,1717.03,68.6812,48.0768,116.758,0.106456,0.180288,42.93,0.2487,0.0286
D047,R215,1766.28,70.6512,49.4558,120.107,0.109509,0.185459,44.16,0.2507,0.0288
D047,R216,137.54,5.5016,3.8511,9.3527,0.008527,0.014442,3.44,0.1855,0.0207
D047,R217,227.84,9.1136,6.3795,15.4931,0.014126,0.023923,5.7,0.1891,0.0211
D047,R218,208.61,8.3444,5.8411,14.1855,0.012934,0.021904,5.22,0.1883,0.021
D047,R219,252.23,10.0892,7.0624,17.1516,0.015638,0.026484,6.31,0.1901,0.0213
D047,R220,169.04,6.7616,4.7331,11.4947,0.01048,0.017749,4.23,0.1868,0.0208
D047,R221,253.28,10.1312,7.0918,17.223,0.015703,0.026594,6.33,0.1901,0.0213
D047,R222,193.49,7.7396,5.4177,13.1573,0.011996,0.020316,4.84,0.1877,0.021
D047,R223,285.62,11.4248,7.9974,19.4222,0.017708,0.02999,7.14,0.1914,0.0214
D047,R224,306.02,12.2408,8.5686,20.8094,0.018973,0.032132,7.65,0.1922,0.0215
D047,R225,207.59,8.3036,5.8125,14.1161,0.012871,0.021797,5.19,0.1883,0.021
D047,R226,223.8,8.952,6.2664,15.2184,0.013876,0.023499,5.6,0.189,0.0211
D047,R227,273.51,10.9404,7.6583,18.5987,0.016958,0.028719,6.84,0.1909,0.0214
D047,R228,254.29,10.1716,7.1201,17.2917,0.015766,0.0267,6.36,0.1902,0.0213
D047,R229,280.46,11.2184,7.8529,19.0713,0.017389,0.029448,7.01,0.1912,0.0214
D047,R230,197.88,7.9152,5.5406,13.4558,0.012269,0.020777,4.95,0.1879,0.021
D047,R231,55.68,2.2272,1.559,3.7862,0.003452,0.005846,1.39,0.1822,0.0203
D047,R232,25.54,1.0216,0.7151,1.7367,0.001583,0.002682,0.64,0.181,0.0201
D047,R233,56.01,2.2404,1.5683,3.8087,0.003473,0.005881,1.4,0.1822,0.0203
D047,R234,50.06,2.0024,1.4017,3.4041,0.003104,0.005256,1.25,0.182,0.0203
D047,R235,24.21,0.9684,0.6779,1.6463,0.001501,0.002542,0.61,0.181,0.0201
D047,R236,174.81,6.9924,4.8947,11.8871,0.010838,0.018355,4.37,0.187,0.0209
D047,R237,141.09,5.6436,3.9505,9.5941,0.008748,0.014814,3.53,0.1856,0.0207
D047,R238,105.81,4.2324,2.9627,7.1951,0.00656,0.01111,2.65,0.1842,0.0205
D047,R239,162.65,6.506,4.5542,11.0602,0.010084,0.017078,4.07,0.1865,0.0208
D047,R240,144.31,5.7724,4.0407,9.8131,0.008947,0.015153,3.61,0.1858,0.0207
D047,R241,259.03,10.3612,7.2528,17.614,0.01606,0.027198,6.48,0.1904,0.0213
